creatorNaId,heading,authorityType,recordCount,recordGroupCount,recordGroups,creatorTypes
10478836,Foreign Operations Administration. Office of the Deputy Director for Technical Services. Office of Public Services. Public Administration Division. Latin America Program Branch (08/01/1953 - 06/30/1955),organization,1,1,469,Predecessor=1
10479319,Foreign Operations Administration. Office of the Deputy Director for Technical Services. Office of Small Business. (08/01/1953 - 06/30/1955),organization,1,1,469,Predecessor=1
10479174,"Foreign Operations Administration. Office of the Deputy Director for Technical Services. Office of Trade, Investment, and Monetary Affairs. Office of the Director. (08/01/1953 - 06/30/1955)",organization,1,1,469,Predecessor=1
10479043,Foreign Operations Administration. Office of the Deputy Director for Technical Services. Office of Transportation. Project Engineer Section. (08/01/1953 - 06/30/1955),organization,1,1,469,Predecessor=1
10505892,Foreign Operations Administration. U.S. Operations Mission to Ethiopia. (08/01/1953 - 06/30/1955),organization,1,1,469,Predecessor=1
10487656,Foreign Operations Administration. U.S. Operations Mission to Ethiopia. Office of the Director. (08/01/1953 ? - 06/30/1955),organization,1,1,469,Most Recent=1
10493638,Foreign Operations Administration. U.S. Operations Mission to Israel. Executive Office. Administrative Services Branch. (08/01/1953 - 06/30/1955),organization,1,1,469,Most Recent=1
10487877,Foreign Operations Administration. U.S. Operations Mission to Vietnam. Health and Sanitation Division . (08/01/1953 - 06/30/1955),organization,1,1,469,Most Recent=1
10486008,Foreign Operations Administration. U.S. Operations Mission to Vietnam. Program and Requirements Division. (08/01/1953 - 06/30/1955),organization,1,1,469,Most Recent=1
10571342,"Forrestal, James, 1892-1949",person,1,1,59,Correspondent=1
10581752,"Foster, John Watson, 1836-1917",person,1,1,59,Participant=1
10466760,Foundation for International Community Assistance,organization,1,1,286,Correspondent=1
10442824,Foundation for the Peoples of the South Pacific.,organization,1,1,286,Correspondent=1
10489226,Four Party Joint Military Commission. (01/27/1973 - 03/31/1973),organization,1,1,84,Originator=1
10441800,France. Ministère des affaires étrangères,organization,1,1,84,Correspondent=1
10575905,"French, Jerome T.",person,1,1,286,Correspondent=1
18542051,French-Anglo-U.S. Tripartite Committee. (ca. 1944 - ca. 1944),organization,1,1,353,Most Recent=1
10573788,"Friedrichs, Hanns Joachim",person,1,1,306,Interviewer=1
10582440,"Galbraith, Francis J. (Francis Joseph), 1913-1986",person,1,1,84,Originator=1
10581865,"Gardiner, William.",person,1,1,76,Correspondent=1
10580410,"Gardner, Richard N.",person,1,1,59,Originator=1
10571304,"Gay, Merrill C. (Merrill Cochrane), 1907-",person,1,1,59,Originator=1
196015584,"Gearan, Mark Daniel, 1956-",person,1,1,490,Author=1
10502772,"General Assemby of the International Union of Radio Science (10th : 1952 : Sydney, Australia). (08/1952 - 08/1952)",organization,1,1,43,Most Recent=1
10489472,General Services Administration. National Archives and Records Service. Office of the Federal Register. (1959 - 04/01/1985),organization,1,1,306,Correspondent=1
10475012,Geneva Round of the General Agreement on Tariffs and Trade. U.S. Delegation. (1955 - 1956),organization,1,1,43,Most Recent=1
10445494,Georgetown University,organization,1,1,286,Recipient=1
10570855,"Gerig, Benjamin, 1894-",person,1,1,59,Originator=1
10446073,"Germany (Territory under Allied occupation, 1945-1955 : U.S. Zone). Court of Appeals, United States Military Government Courts",organization,1,1,466,Most Recent=1
10443738,"Germany (Territory under Allied occupation, 1945-1955 : U.S. Zone). Office of Military Government. Economics Division. Decartelization Branch.",organization,1,1,466,Predecessor=1
10442272,Germany. Auswärtiges Amt. Politisches Archiv,organization,1,1,59,Predecessor=1
10581277,"Goodwin, Harold L. (Harold Leland), 1914-",person,1,1,306,Correspondent=1
10571231,"Graham, Andrew B.",person,1,1,59,Lithographer=1
10570166,"Graham, George, 1923-",person,1,1,286,Correspondent=1
10568063,"Gray, Gordon, 1909-1982",person,1,1,59,Correspondent=1
10508586,Grazing Fee Task Force. (02/1977 - 12/21/1977),organization,1,1,286,Most Recent=1
10491158,"Greene Mission to Finland, Esthonia, Latvia, and Lithuania. (03/23/1919 - 08/04/1919)",organization,1,1,256,Most Recent=1
10582880,"Gropper, William, 1897-1977",person,1,1,208,Artist=1
10444189,Growth and Equity through Microenterprise Investments and Institutions (Project),organization,1,1,286,Researcher=1
10581820,"Haas, Ernst, 1921-",person,1,1,286,Photographer=1
10573732,"Hale, Charles, 1831-1882",person,1,1,59,Originator=1
10611257,"Hall, Ardelia R. (Ardelia Ripley), 1899-1979",person,1,1,59,Originator=1
10601124,"Hamilton, Albert H. (Albert Hyde), 1923-",person,1,1,306,Correspondent=1
10580713,"Harding, Warren G. (Warren Gamaliel), 1865-1923",person,1,1,59,Signer=1
10449105,Harris & Ewing,organization,1,1,59,Photographer=1
10568844,"Harris, Reed",person,1,1,306,Correspondent=1
10444761,Harvard Institute for International Development,organization,1,1,286,Participant=1
10572805,"Havlik, Hubert F. (Hubert Frank), 1904-",person,1,1,59,Other=1
10581152,"Hawthorne, Nathaniel, 1804-1864",person,1,1,306,Author=1
10571078,"Hayes, Edward.",person,1,1,76,Writer of accompanying material=1
10571315,"Henderson, Douglas, 1914-2010",person,1,1,84,Correspondent=1
10609978,"Hibbs, Ben, 1901-1975",person,1,1,306,Participant=1
10581936,"Hillenbrand, Martin Joseph, 1915-",person,1,1,59,Correspondent=1
10580337,"Holcombe, Arthur Norman, 1884-1977",person,1,1,286,Correspondent=1
10475016,Honduras-Guatemala Boundary Arbitration. (1918 - 1918),organization,1,1,76,Most Recent=1
10600627,"Howell, David, 1747-1824",person,1,1,59,Author=1
10580249,"Humelsine, Carlisle.",person,1,1,59,Originator=1
10580967,"Humphrey, Hubert Horatio, Jr., 1911-1978",person,1,1,469,Correspondent=1
10581444,"Hunt, Gaillard, 1862-1924",person,1,1,59,Author=1
10568000,"Ikeda, Hayato, 1899-1965",person,1,1,59,Speaker=1
10446295,Indiana University,organization,1,1,286,Recipient=1
10609724,"Ingersoll, Robert Stephen, 1914-2010",person,1,1,59,Author=1
10570263,"Inouye, Daniel Ken, 1924-2012",person,1,1,286,Correspondent=1
10441704,"Institute for Development Anthropology (Binghamton, N.Y.)",organization,1,1,286,Correspondent=1
10441927,Institute for Sustainable Communities,organization,1,1,286,Participant=1
10443778,"Institute of International Education (Washington, D.C.)",organization,1,1,59,Author=1
10505370,Intellectual Property Conference of Stockholm (1967). U.S. Delegation. (06/12/1967 - 07/14/1967),organization,1,1,43,Most Recent=1
28208527,Intelligence Advisory Committee. (10/1950 - 04/1958),organization,1,1,353,Most Recent=1
10441078,Inter Allied Reparation Agency.,organization,1,1,84,Correspondent=1
10477115,"Inter-American Conference for the Maintenance of Continental Peace and Security (1947 : Rio de Janeiro, Brazil). (08/15/1947 - 09/02/1947)",organization,1,1,43,Most Recent=1
10493475,Inter-American Conference in Social Security. General Assembly Meeting (1960 : Mexico City). (09/14/1960 - 09/27/1960),organization,1,1,43,Most Recent=1
10493190,Inter-American Conference on Agriculture (4th : 1950 : Montevideo). (12/1950 - 12/1950),organization,1,1,43,Most Recent=1
10504470,Inter-American Development Bank. Board of Directors. Meeting (2nd : 1961 : Rio de Janeiro). Office of the U.S. Director. (04/1961 - 04/1961),organization,1,1,43,Most Recent=1
10492665,Inter-American Economic and Social Council. Meeting (1st : 1962 : Mexico City). U.S. Delegation. (10/01/1962 - 10/22/1962),organization,1,1,43,Predecessor=1
10491865,"Inter-American Economic and Social Council. Meeting (2nd : 1963 : São Paulo, Brazil). U.S. Delegation. (11/11/1963 - 11/16/1963)",organization,1,1,43,Predecessor=1
10492025,"Inter-American Economic and Social Council. Meeting (3rd : 1964 : Lima, Peru). U.S. Delegation. (11/30/1964 - 12/05/1964)",organization,1,1,43,Most Recent=1
10503574,Inter-American Economic and Social Council. Meeting (5th : 1967). U.S. Delegation. (06/15/1967 - 06/24/1967),organization,1,1,43,Most Recent=1
10475929,Inter-American Financial and Economic Advisory Committee. Subcommittee V on Post-War Problems. (1942 - 1945),organization,1,1,43,Most Recent=1
10444883,Inter-American High Commission. Central Executive Council,organization,1,1,43,Most Recent=1
10518416,Inter-American Institute of Agricultural Sciences. (1942 - 1979),organization,1,1,229,Most Recent=1
10505696,"Inter-American Institute of Agriculture Sciences. Technical Advisory Council. Meeting (3rd : 1958 : Santiago, Chile). (03/10/1958 - 03/13/1958)",organization,1,1,43,Most Recent=1
10506282,Inter-American Meeting on the Illicit Traffic in Cocaine and Coca Leaves (1st : 1960 : Rio de Janeiro). U.S. Delegation. (03/21/1960 - 03/25/1960),organization,1,1,43,Most Recent=1
10504879,"Inter-American Nuclear Energy Commission. Meeting (1st : 1959 : Washington, D.C.). (10/20/1959 - 10/20/1959)",organization,1,1,43,Predecessor=1
10506055,Inter-American Nuclear Energy Commission. Meeting (4th : 1962 : Mexico City). U.S. Delegation. (04/06/1962 - 04/06/1962),organization,1,1,43,Most Recent=1
10492874,"Inter-American Radio Conference (4th : 1949 : Washington, D.C.). U.S. Delegation. (1949 - 1949)",organization,1,1,43,Predecessor=1
10457435,Inter-American Radio Conference. (11/1937 - 12/1937),organization,1,1,43,Most Recent=1
10510370,"Inter-American Statistical Conference (4th : 1962 : Washington, D.C.). (11/05/1962 - 11/16/1962)",organization,1,1,43,Most Recent=1
10491600,"Inter-American Technical Conference on Aviation (1st : 1937 : Lima, Peru). U.S. Delegation. (09/14/1937 - 09/26/1937)",organization,1,1,43,Most Recent=1
10477113,Inter-American Technical Economic Conference (Planned). (1945 - 1946),organization,1,1,43,Most Recent=1
10493522,"Inter-American Travel Congress. Permanent Secretariat. Meeting (3rd : 1957 : Washington, D.C.). (05/10/1957 - 05/10/1957)",organization,1,1,43,Most Recent=1
10497155,Inter-American. Economic and Social Council. Office of the U.S. Representative. (1962 - ca. 1968),organization,1,1,43,Most Recent=1
10492244,Inter-Govermental Maritime Consultative Organization. Working Group on the Carriage of Dangerous Goods by Sea. Meeting (1st : 1961 : London). U.S. Delegation. (05/29/1961 - 05/31/1961),organization,1,1,43,Predecessor=1
10492245,Inter-Govermental Maritime Consultative Organization. Working Group on the Carriage of Dangerous Goods by Sea. Meeting (2nd : 1962 : London). U.S. Delegation. (11/05/1962 - 11/09/1962),organization,1,1,43,Predecessor=1
10492407,Inter-Govermental Maritime Consultative Organization. Working Group on the Carriage of Dangerous Goods by Sea. Meeting (4th : 1963 : London). U.S. Delegation. (1963 - 1963),organization,1,1,43,Predecessor=1
10491772,Inter-Govermental Maritime Consultative Organization. Working Group on the Carriage of Dangerous Goods by Sea. Meeting (7th : 1964 : London). U.S. Delegation. (11/30/1964 - 12/10/1964),organization,1,1,43,Predecessor=1
10491773,Inter-Govermental Maritime Consultative Organization. Working Group on the Carriage of Dangerous Goods by Sea. Meeting (8th : 1965 : London). U.S. Delegation. (02/01/1965 - 02/10/1965),organization,1,1,43,Predecessor=1
10491933,Inter-Govermental Maritime Consultative Organization. Working Group on the Carriage of Dangerous Goods by Sea. Meeting (9th : 1965 : London). U.S. Delegation. (05/13/1965 - 06/1965),organization,1,1,43,Predecessor=1
10493656,Inter-Governmental Maritime Consultative Organization. Ad Hoc Working Headquarters. Session (2nd : 1968 : London). (07/02/1968 - 07/05/1968),organization,1,1,43,Most Recent=1
10502190,Inter-Governmental Maritime Consultative Organization. Assembly (1st : 1960 : London). U.S. Delegation. (01/1960 - 01/1960),organization,1,1,43,Predecessor=1
10502191,Inter-Governmental Maritime Consultative Organization. Assembly (2nd : 1961 : London). U.S. Delegation. (04/1961 - 04/1961),organization,1,1,43,Predecessor=1
10502192,Inter-Governmental Maritime Consultative Organization. Assembly (3rd : 1963 : London). U.S. Delegation. (10/1963 - 10/1963),organization,1,1,43,Predecessor=1
10502359,Inter-Governmental Maritime Consultative Organization. Assembly (4th : 1965 : Paris). U.S. Delegation. (09/1965 - 09/1965),organization,1,1,43,Predecessor=1
10502360,Inter-Governmental Maritime Consultative Organization. Assembly (5th : 1965 : London). U.S. Delegation. (10/1967 - 10/1967),organization,1,1,43,Most Recent=1
10502523,Inter-Governmental Maritime Consultative Organization. Interim Assembly (1st : 1953 : London). U.S. Delegation. (10/1953 - 10/1953),organization,1,1,43,Predecessor=1
10505196,Inter-Governmental Maritime Consultative Organization. International Conference on Prevention of Pollution of the Sea by Oil (1962 : London). U.S. Delegation. (03/26/1962 - 04/13/1962),organization,1,1,43,Most Recent=1
10506036,Inter-Governmental Maritime Consultative Organization. Marine Safety Committee. Subcommittee on Subdivision and Stability Problems (1962 : London). U.S. Delegation. (05/28/1962 - 05/31/1962),organization,1,1,43,Most Recent=1
10491781,Inter-Governmental Maritime Consultative Organization. Marine Safety Committee. Subcommittee on the Carriage of Dangerous Goods. Session (13th : 1967). U.S. Delegation. (11/13/1967 - 11/17/1967),organization,1,1,43,Most Recent=1
10505034,Inter-Governmental Maritime Consultative Organization. Maritime Safety Committee. Session (3rd : 1960: London). (11/08/1960 - 11/11/1960),organization,1,1,43,Predecessor=1
10505033,Inter-Governmental Maritime Consultative Organization. Maritime Safety Committee. Session (5th : 1962 : London). U.S. Delegation. (01/08/1962 - 01/10/1962),organization,1,1,43,Most Recent=1
10491951,Inter-Governmental Maritime Consultative Organization. Maritime Safety Committee. Subcommittee on Bulk Cargoes. Session (6th : 1968 : London). U.S. Delegation. (01/30/1968 - 02/02/1968),organization,1,1,43,Most Recent=1
10491428,Inter-Parliamentary Conference (41st : 1952 : Bern). U.S. Delegation. (08/28/1952 - 09/02/1952),organization,1,1,43,Most Recent=1
18542548,Interagency Committee on Food and Agriculture Organization. (03/30/1946 - ca. 2011),organization,1,1,353,Most Recent=1
18542559,Interagency Mobilization Planning Committee on the Framework of International Economic Cooperation. (ca. 1949 - ca. 1949),organization,1,1,353,Most Recent=1
10496773,Interagency Youth Committee. (ca. 04/1962 - ca. 1973),organization,1,1,353,Most Recent=1
18549960,Interdepartmental Committee for the Resumption of Communications for Liberated and Occupied Areas. (02/06/1945 - ca. 1947),organization,1,1,353,Most Recent=1
18253444,Interdepartmental Committee on Industrial Security. (04/07/1948 - 1949),organization,1,1,353,Most Recent=1
18542571,Interdepartmental Economic Committee on Argentina. (10/1944 - 1944),organization,1,1,353,Most Recent=1
18546318,Interdepartmental Policy Committee for Preparations for an International Safety at Sea Conference. (09/1944 - ca. 1946),organization,1,1,353,Most Recent=1
12560531,Interdepartmental Policy Group on the Inter-American Committee of Presidential Representatives. (ca. 1956 - ca. 1957),organization,1,1,353,Most Recent=1
10465460,Interdepartmental Working Committee on Arms Control. (10/1944 - 05/1946),organization,1,1,353,Most Recent=1
10477061,Interdepartmental Working Group on the Protection of Foreign Interests in Germany. (10/25/1948 - 11/11/1948),organization,1,1,43,Most Recent=1
10503673,Intergovernmental Committee for European Migration (1952 - 1980),organization,1,1,43,Most Recent=1
10493210,Intergovernmental Copyright Committee. Session (2nd : 1957). (10/07/1957 - 10/11/1957),organization,1,1,43,Most Recent=1
10491449,Intergovernmental Maritime Consultative Organization. Meeting of the Expert Group on the Facilitation of Travel and Transport (1962 : London). U.S. Delegation. (11/13/1962 - 11/15/1962),organization,1,1,43,Most Recent=1
10509514,Intergovernmental Oceanographic Commission. (1961 - ),organization,1,1,43,Most Recent=1
10445701,Interim Commission for the International Trade Organization,organization,1,1,43,Most Recent=1
10455658,"Interim Meeting of Foreign Ministers, Moscow. (12/16/1945 - 12/26/1945)",organization,1,1,43,Most Recent=1
10471886,"International Anti-Alcoholic Congress (14th : 1913 : Milan, Italy). (09/22/1913 - 09/28/1913)",organization,1,1,43,Most Recent=1
10471887,International Anti-Alcoholic Congress (15th : 1920 : Washington). (09/21/1920 - 09/27/1920),organization,1,1,43,Most Recent=1
10474781,International Authority of the Ruhr. IAR Working Parties. (1949 - 1952),organization,1,1,43,Most Recent=1
10444859,International Board for Soil Research and Management,organization,1,1,286,Correspondent=1
10527304,"International Boundary and Water Commission, United States and Mexico. U.S. Section. Engineering Department. Engineering Services Division. ca. 2003-",organization,1,1,76,Most Recent=1
10445931,International Center for Agricultural Research in the Dry Areas.,organization,1,1,286,Correspondent=1
10443200,International Centre of Insect Physiology and Ecology,organization,1,1,286,Correspondent=1
10455117,International Civil Aeronautics Conference. (12/12/1928 - 12/14/1928),organization,1,1,43,Most Recent=1
10442836,International Civil Aviation Organization.,organization,1,1,43,Most Recent=1
10493081,"International Civil Aviation Organization. Aerodromes, Air Routes, and Ground Aids Division. Session (6th : 1957 : Montreal, Québec). U.S. Delegation. (03/12/1957 - 04/15/1957)",organization,1,1,43,Predecessor=1
10493082,"International Civil Aviation Organization. Aerodromes, Air Routes, and Ground Aids Division. Session (7th : 1962 : Montreal, Québec). U.S. Delegation. (11/03/1962 - 12/14/1962)",organization,1,1,43,Most Recent=1
10492256,International Civil Aviation Organization. Aeronautical Information Services and Aeronautical Charts Divisional Meeting (1959 : Montreal). (04/28/1959 - 05/25/1959),organization,1,1,43,Most Recent=1
10491831,International Civil Aviation Organization. African-Indian Ocean Regional Air Navigation Meeting (1st : 1949 : London). U.S. Delegation. (03/22/1949 - 03/22/1949),organization,1,1,43,Predecessor=1
10491832,"International Civil Aviation Organization. African-Indian Ocean Regional Air Navigation Meeting (2nd : 1953 : Santa Cruz de Tenerife, Canary Islands). U.S. Delegation. (11/1953 - 11/1953)",organization,1,1,43,Predecessor=1
10491995,International Civil Aviation Organization. African-Indian Ocean Regional Air Navigation Meeting (3rd : 1960 : London). U.S. Delegation. (01/1960 - 02/1960),organization,1,1,43,Most Recent=1
10445146,International Civil Aviation Organization. Air Navigation Commission.,organization,1,1,43,Most Recent=1
10492461,"International Civil Aviation Organization. Air Navigation Conference (1st : 1953 : Montreal, Quebec). U.S. Delegation. (02/25/1953 - 03/20/1953)",organization,1,1,43,Predecessor=1
10492462,"International Civil Aviation Organization. Air Navigation Conference (2nd : 1955 : Montreal, Quebec). U.S. Delegation. (03/1955 - 09/1955)",organization,1,1,43,Predecessor=1
10492617,"International Civil Aviation Organization. Air Navigation Conference (3rd : 1956 : Montreal, Quebec). U.S. Delegation. (09/19/1956 - 10/20/1956)",organization,1,1,43,Predecessor=1
10492618,"International Civil Aviation Organization. Air Navigation Conference (5th : 1967 : Montreal, Quebec). U.S. Delegation. (11/14/1967 - 12/15/1967)",organization,1,1,43,Most Recent=1
10492384,"International Civil Aviation Organization. Air Traffic Control Automation Panel. Meeting (1st : 1962 : Montreal, Quebec). (04/11/1962 - 04/30/1962)",organization,1,1,43,Most Recent=1
10491932,"International Civil Aviation Organization. Air, Air Traffic Services, and Search and Rescue Divisional Meeting (1958 : Montreal). (1958 - 1958)",organization,1,1,43,Most Recent=1
10491349,"International Civil Aviation Organization. Airworthiness Committee. Meeting (4th : 1960 : Montreal, Quebec). (10/18/1960 - 10/18/1960)",organization,1,1,43,Most Recent=1
10491503,"International Civil Aviation Organization. Airworthiness Panel. Meeting (1st : 1954 : Montreal, Quebec). (11/15/1954 - 11/15/1954)",organization,1,1,43,Predecessor=1
10491350,International Civil Aviation Organization. Airworthiness Panel. Meeting (2nd : 1955 : Paris). (06/14/1955 - 07/08/1955),organization,1,1,43,Most Recent=1
10491332,"International Civil Aviation Organization. Assembly Session (10th : 1956 : Caracas, Venezuela). U.S. Delegation. (06/19/1956 - 07/16/1956)",organization,1,1,43,Predecessor=1
10491333,"International Civil Aviation Organization. Assembly Session (11th : 1958 : Montreal, Quebec). U.S. Delegation. (05/20/1958 - 06/02/1958)",organization,1,1,43,Predecessor=1
10491483,"International Civil Aviation Organization. Assembly Session (12th : 1959 : San Diego, California). U.S. Delegation. (06/16/1959 - 07/09/1959)",organization,1,1,43,Predecessor=1
10491641,International Civil Aviation Organization. Assembly Session (14th : 1962 : Rome). U.S. Delegation. (08/21/1962 - 09/15/1962),organization,1,1,43,Predecessor=1
10491642,"International Civil Aviation Organization. Assembly Session (15th : 1965 : Montreal, Quebec). U.S. Delegation. (06/22/1965 - 07/16/1965)",organization,1,1,43,Predecessor=1
10491967,International Civil Aviation Organization. Assembly Session (18th : 1971 : Vienna). U.S. Delegation. (06/15/1971 - 07/07/1971),organization,1,1,43,Most Recent=1
10493085,"International Civil Aviation Organization. Assembly Session (1st : 1947 : Montreal, Quebec). U.S. Delegation. (05/06/1947 - 05/27/1947)",organization,1,1,43,Predecessor=1
10493243,International Civil Aviation Organization. Assembly Session (2nd : 1948 : Geneva). U.S. Delegation. (06/01/1948 - 06/21/1948),organization,1,1,43,Predecessor=1
10493402,"International Civil Aviation Organization. Assembly Session (4th : 1950 : Montreal, Quebec). U.S. Delegation. (05/30/1950 - 06/20/1950)",organization,1,1,43,Predecessor=1
10493562,"International Civil Aviation Organization. Assembly Session (6th : 1952 : Montreal, Quebec). U.S. Delegation. (05/27/1952 - 06/12/1952)",organization,1,1,43,Predecessor=1
10493563,"International Civil Aviation Organization. Assembly Session (7th : 1953 : Brighton, England). U.S. Delegation. (06/16/1953 - 07/06/1953)",organization,1,1,43,Predecessor=1
10491176,"International Civil Aviation Organization. Assembly Session (8th : 1954 : Montreal, Quebec). U.S. Delegation. (06/01/1954 - 06/14/1954)",organization,1,1,43,Predecessor=1
10491177,"International Civil Aviation Organization. Assembly Session (9th : 1955 : Montreal, Quebec). U.S. Delegation. (05/31/1955 - 06/13/1955)",organization,1,1,43,Predecessor=1
10492189,International Civil Aviation Organization. Caribbean Regional Air Navigation Meeting (2nd : 1950 : Havana). U.S. Delegation. (04/11/1950 - 05/02/1950),organization,1,1,43,Predecessor=1
10492190,International Civil Aviation Organization. Caribbean Regional Air Navigation Meeting (3rd : 1954 : Ciudad Trujillo). U.S. Delegation. (06/1954 - 06/1954),organization,1,1,43,Predecessor=1
10492821,"International Civil Aviation Organization. Caribbean Regional Air Navigation Meeting (4th : 1957 : Montreal, Quebec). U.S. Delegation. (11/14/1957 - 12/15/1957)",organization,1,1,43,Most Recent=1
10491392,International Civil Aviation Organization. Commission on a Multilateral Agreement (1947 : Geneva). (11/04/1947 - 11/26/1947),organization,1,1,43,Most Recent=1
10491238,"International Civil Aviation Organization. Communications Division. Meeting (5th : 1954 : Montreal, Quebec). U.S. Delegation. (1954 - 1954)",organization,1,1,43,Predecessor=1
10492344,"International Civil Aviation Organization. Communications Division. Session (6th : 1957 : Montreal, Quebec). U.S. Delegation. (1957 - 1957)",organization,1,1,43,Predecessor=1
10492502,"International Civil Aviation Organization. Communications Division. Session (7th : 1962 : Montreal, Quebec). U.S. Delegation. (1962 - 1962)",organization,1,1,43,Most Recent=1
10492095,International Civil Aviation Organization. Communications and Operations Divisional Meeting (1966 : Montreal). (10/04/1966 - 11/07/1966),organization,1,1,43,Most Recent=1
10491771,International Civil Aviation Organization. Conference on Coordination of Air Transport in Europe (1954 : Strasbourg). U.S. Delegation. (04/21/1954 - 05/08/1954),organization,1,1,43,Most Recent=1
10492003,International Civil Aviation Organization. Conferences on Joint Financing and Operation of Air Navigation Services (London : 1949). U.S. Delegation. (1949 - 1949),organization,1,1,43,Most Recent=1
10493457,International Civil Aviation Organization. Facilitation Committee. Meeting (4th : 1954). U.S. Delegation. (1954 - 1954),organization,1,1,43,Predecessor=1
10493458,International Civil Aviation Organization. Facilitation Committee. Meeting (6th : 1962). U.S. Delegation. (1962 - 1962),organization,1,1,43,Most Recent=1
10493213,International Civil Aviation Organization. International Conference on Air Law (1955 : the Hague). (09/06/1955 - 09/28/1955),organization,1,1,43,Most Recent=1
10491706,International Civil Aviation Organization. International Conference on Air Law (1963 : Tokyo). (08/1963 - 09/1963),organization,1,1,43,Most Recent=1
10491544,International Civil Aviation Organization. International Conference on Private Air Law (1961 : Guadalajara). U.S. Delegation. (08/29/1961 - 09/18/1961),organization,1,1,43,Most Recent=1
10502624,International Civil Aviation Organization. Joint Financing Conference for the Revision of the Existing Danish and Icelandic Arrangements (1956 : Geneva). U.S. Delegation. (03/12/1956 - 03/12/1956),organization,1,1,43,Most Recent=1
10491502,International Civil Aviation Organization. Joint Meeting of the Airworthiness and Operations Divisions on Airplane Performance (1950 : Paris). (09/14/1950 - 09/14/1950),organization,1,1,43,Most Recent=1
10492859,International Civil Aviation Organization. Joint Middle East and Southeast Asia Regional Air Navigation Meeting (1959 : Rome). (01/1959 - 02/1959),organization,1,1,43,Most Recent=1
10491477,"International Civil Aviation Organization. Legal Committee. Session (10th : 1954 : Montreal, Québec). U.S. Delegation. (09/07/1954 - 09/24/1954)",organization,1,1,43,Predecessor=1
10493094,International Civil Aviation Organization. Legal Committee. Session (12th : 1959 : Munich). U.S. Delegation. (08/18/1959 - 08/18/1959),organization,1,1,43,Predecessor=1
10493095,International Civil Aviation Organization. Legal Committee. Session (14th : 1962 : Rome). U.S. Delegation. (08/28/1962 - 08/28/1962),organization,1,1,43,Most Recent=1
10502630,International Civil Aviation Organization. Meeting (9th : 1953 : Rio de Janeiro). (08/25/1953 - 08/25/1953),organization,1,1,43,Most Recent=1
10502330,"International Civil Aviation Organization. Meeting of the Subcommittee on the Legal Status of Aircraft (1953 : Montreal, Quebec). U.S. Delegation. (09/12/1953 - 09/12/1953)",organization,1,1,43,Most Recent=1
10492705,"International Civil Aviation Organization. Meteorology Division. Session (4th : 1954 : Montreal, Quebec). (06/15/1954 - 07/14/1954)",organization,1,1,43,Most Recent=1
10493186,International Civil Aviation Organization. Meteorology and Operations Division. Meeting (1964 : Paris). (01/20/1964 - 02/11/1964),organization,1,1,43,Most Recent=1
10492419,International Civil Aviation Organization. North Atlantic Met/Com (NCMC) Panel. Meeting (1st : 1963 : Paris). (02/18/1963 - 03/08/1963),organization,1,1,43,Most Recent=1
10492511,International Civil Aviation Organization. North Atlantic Ocean Weather Stations Conference (3rd : 1953 : Paris). U.S. Delegation. (07/1953 - 08/1953),organization,1,1,43,Predecessor=1
10492512,International Civil Aviation Organization. North Atlantic Ocean Weather Stations Conference (4th : 1954 : Paris). U.S. Delegation. (02/09/1954 - 02/14/1954),organization,1,1,43,Most Recent=1
10508667,"International Civil Aviation Organization. North Atlantic Regional Air Navigation Meeting (1st : 1948 : Paris, France). (05/1948 - 05/1948)",organization,1,1,43,Predecessor=1
10492666,"International Civil Aviation Organization. North Atlantic Regional Air Navigation Meeting (3rd : 1954 : Montreal, Quebec). (10/05/1954 - 10/28/1954)",organization,1,1,43,Predecessor=1
10508808,"International Civil Aviation Organization. North Atlantic Regional Air Navigation Meeting (4th : 1961 : Paris, France). (09/14/1961 - 10/09/1961)",organization,1,1,43,Most Recent=1
10491673,"International Civil Aviation Organization. North Pacific Regional Air Navigation Meeting (1948 : Seattle, Washington). (07/1948 - 07/1948)",organization,1,1,43,Predecessor=1
10492152,International Civil Aviation Organization. Pacific Regional Air Navigation Meeting (1st : 1955 : Manila). (10/1955 - 11/1955),organization,1,1,43,Predecessor=1
10492312,"International Civil Aviation Organization. Pacific Regional Air Navigation Meeting (2nd : 1962 : Vancouver, British Columbia). (09/25/1962 - 10/20/1962)",organization,1,1,43,Most Recent=1
10503000,"International Civil Aviation Organization. Panel of Teletypewriter Specialists (1st : 1957 : Montreal, Quebec). U.S. Delegation. (02/02/1957 - 02/02/1957)",organization,1,1,43,Most Recent=1
10492732,International Civil Aviation Organization. Panel on Origin and Destination Statistics. Meeting (3rd : 1961 : Paris). U.S. Delegation. (04/1961 - 04/1961),organization,1,1,43,Most Recent=1
10492257,International Civil Aviation Organization. Personnel Licensing / Medical Divisional Meeting (1961 : Montreal). (04/25/1961 - 05/12/1961),organization,1,1,43,Most Recent=1
10491407,"International Civil Aviation Organization. Route Facilities Charges Conference (1958 : Montreal, Quebec). (03/18/1958 - 04/01/1958)",organization,1,1,43,Most Recent=1
10492094,International Civil Aviation Organization. Rules of the Air and Air Traffic Services / Operations Divisional Meeting (1963 : Montreal). (05/1963 - 06/1963),organization,1,1,43,Most Recent=1
10493440,International Civil Aviation Organization. South American Regional Air Navigation Meeting (1947 : Lima). (06/1947 - 06/1947),organization,1,1,43,Predecessor=1
